category,price,area,rooms,baths,garages,stratification,latitude,longitude,management_fee
1,290000000,55,2,1,1,4,4.63531552,-74.09384574,170000
1,320000000,55,2,2,2,4,4.637215614318848,-74.07537841796875,250000
1,155000000,55,3,2,0,3,4.63194942474365,-74.0937728881836,80000
1,178000000,55,3,2,0,3,4.64295107,-74.15011186,90000
1,148000000,55,3,2,0,3,4.582472801208496,-74.15394592285156,80000
-1,130000000,55,2,2,0,2,4.63803482055664,-74.1922378540039,30000
1,150000000,55,3,2,0,2,4.64996004104614,-74.152473449707,75000
1,150000000,55,3,2,0,3,4.75891590118408,-74.0245666503906,75000
1,165000000,55,3,1,0,3,4.5696873664856,-74.0987701416016,95000
1,180000000,55,3,2,0,3,4.622282981872559,-74.15510559082031,83000
1,158000000,55,3,2,0,3,4.582585334777832,-74.15398406982422,80000
1,180000000,55,3,2,0,3,4.75769710540771,-74.0957489013672,130000
1,113000000,55,2,2,0,2,4.58780384063721,-74.1675872802734,50000
1,235000000,55,3,2,1,4,4.75553941726685,-74.047721862793,136000
1,160000000,55,3,2,0,3,4.636450290679932,-74.15283966064453,92300
1,113000000,55,2,1,0,2,4.582406997680664,-74.1539306640625,0
1,150000000,55,2,1,0,3,4.71555995941162,-74.1078720092773,54000
1,330000000,55,1,2,1,4,4.727419376373291,-74.04263305664062,240000
1,300000000,55,1,2,1,5,4.719227313995361,-74.0460205078125,300000000
1,160000000,55,3,2,0,3,4.643070697784424,-74.14936828613281,75000
1,169000000,55,3,2,0,3,4.75155973434448,-74.1089477539063,60000
1,285000000,55,1,2,1,4,4.717270851135254,-74.04045104980469,0
1,145000000,55,2,1,0,3,4.71604739,-74.1090654,129000
1,113000000,55,3,2,0,2,4.58746147155762,-74.1667251586914,60000
1,385000000,55,1,1,1,5,4.67558813095093,-74.0469207763672,250000
1,150000000,55,3,1,0,3,4.7290305,-74.11613759,100000
1,121500000,54,4,1,0,2,4.63545703887939,-74.1875,46000
1,175000000,54,2,2,0,3,4.68062591552734,-74.1075057983398,79000
1,205000000,54,2,2,2,5,4.70486829,-74.05978921,219000
1,260000000,54,2,2,1,4,4.58426094055176,-74.1664428710938,160000
1,110000000,54,3,1,0,2,4.63079977035522,-74.1711196899414,46000
1,135000000,54,3,2,0,2,4.65217113494873,-74.1624755859375,65000
1,174500000,54,3,2,1,3,4.64247179031372,-74.1680145263672,126000
1,121000000,54,3,2,0,2,4.65478992462158,-74.1617813110352,58000
1,130000000,54,3,2,0,3,4.75350570678711,-74.1007232666016,60000
1,135000000,54,3,1,0,2,4.64880180358887,-74.1601181030273,50000
1,115000000,54,3,2,0,3,4.67395305633545,-74.0869903564453,0
1,118000000,54,3,2,0,2,4.6799139976501465,-74.16541290283203,90000
1,115500000,54,3,1,0,4,4.74736833572388,-74.1047897338867,70000
1,195000000,54,3,2,0,3,4.69842821,-74.11643435,90000
1,170000000,54,2,1,0,3,4.68252086639404,-74.111572265625,65000
1,160000000,54,3,2,1,2,4.68119955062866,-74.166374206543,85000
1,140000000,54,3,1,1,3,4.753542423248291,-74.10614776611328,70000
1,160000000,54,3,2,0,3,4.63613033294678,-74.1529388427734,97000
1,160000000,54,2,1,0,3,4.75711965560913,-74.1087799072266,140000
1,204000000,54,3,1,1,4,4.72358131408691,-74.0302276611328,247000
1,190000000,54,3,2,0,3,4.72024011611938,-74.1241836547852,100000
1,255000000,54,2,2,1,4,4.747958183288574,-74.06663513183594,146000
1,290000000,54,1,2,1,5,4.7039146,-74.05872,207000
1,155000000,54,3,2,0,3,4.64448308944702,-74.1370849609375,0
1,160000000,54,3,2,0,3,4.67142009735107,-74.151252746582,89000
1,235000000,54,2,1,1,3,4.6592288,-74.11638509,88000
1,252000000,54,3,2,1,4,4.736123,-74.0614,140900
1,150000000,54,3,1,0,3,4.59644508361816,-74.1386566162109,5
1,300000000,54,1,2,1,5,4.719525337219238,-74.0279312133789,251000
1,125000000,54,3,2,0,2,4.5916109085083,-74.1714019775391,56000
1,210000000,54,2,2,1,4,4.7328028678894,-74.0547180175781,263000
1,139000000,54,3,2,0,2,4.59858369827271,-74.0876770019531,55000
1,245000000,54,1,2,0,5,4.72013664245605,-74.044189453125,0
1,165000000,53,3,1,0,3,4.72545003890991,-74.11376953125,86
1,119000000,53,3,1,0,2,4.6523962020874,-74.1592636108398,53000
1,180000000,53,3,2,1,4,4.672511100769043,-74.10307312011719,10000
1,119000000,53,3,2,0,2,4.6523962020874,-74.1589965820313,53000
1,145000000,53,3,2,0,2,4.648085117340088,-74.15387725830078,150000
1,189000000,53,3,2,1,3,4.59412956237793,-74.1591339111328,107000
1,360000000,53,1,2,1,6,4.69076681137085,-74.05406951904297,369000
1,280000000,53,1,2,1,5,4.688880920410156,-74.06171417236328,270000
1,160000000,53,2,1,0,3,4.74426794052124,-74.0396118164063,174500
1,145000000,53,3,2,0,3,4.60328912734985,-74.1548767089844,64000
1,215000000,53,2,1,1,3,4.6763596534729,-74.1036376953125,0
1,215000000,53,2,2,0,3,4.67395305633545,-74.0869903564453,100000
1,157000000,53,3,2,0,3,4.64016199111938,-74.1553115844727,103000
1,275000000,53,1,1,0,6,4.68892288208008,-74.0527420043945,350000
1,150000000,53,3,1,0,3,4.649507999420166,-74.13445281982422,60000
1,215000000,53,3,2,0,4,4.65654277,-74.12997926,0
1,180000000,53,3,2,0,3,4.60097932815552,-74.1454391479492,122000
1,285000000,53,1,2,1,5,4.72346496582031,-74.046630859375,180000
1,125000000,53,3,1,0,3,4.7494797706604,-74.1078796386719,60000
1,175000000,53,3,1,0,3,4.7181248664856,-74.1081466674805,0
1,189000000,53,3,2,1,3,4.59264508,-74.15842528,107000
1,143000000,52,3,2,0,3,4.58771800994873,-74.1366882324219,65000
1,215000000,52,1,1,1,4,4.65148529,-74.0625768,183000
1,130000000,52,3,1,0,2,4.62404742,-74.18247943,0
1,150000000,52,3,2,0,2,4.58900331,-74.16265226,80000
1,165000000,52,2,1,0,3,4.643621921539307,-74.0630874633789,50000
1,105000000,52,3,1,0,2,4.56984758377075,-74.0742416381836,80000
1,279000000,52,1,1,1,5,4.71745347976685,-74.0459747314453,234000
-1,198000000,52,3,2,0,3,4.7523398399353,-74.0626220703125,90000
-1,210000000,52,3,2,0,3,4.66137790679932,-74.1306762695313,100000
1,315000000,52,2,2,0,4,4.64341306686401,-74.0639038085938,230000
1,215000000,52,1,1,0,4,4.65148019790649,-74.0625610351563,183000
1,165000000,52,2,1,0,3,4.64340496063232,-74.0630111694336,50000
1,148000000,52,3,2,0,3,4.74362087249756,-74.0209808349609,77000
1,138000000,52,3,2,0,3,4.59267997741699,-74.1568603515625,65000
-1,155000000,52,2,2,0,2,4.74541875,-74.11312344,0
1,215000000,52,3,1,1,4,4.739500522613525,-74.06290435791016,110000
1,170000000,52,2,1,1,3,4.61735129,-74.15497157,0
1,110000000,52,3,1,0,2,4.73186779022217,-74.1063003540039,0
1,115000000,52,2,1,1,2,4.632049083709717,-74.1462173461914,57000
1,158000000,52,3,1,0,3,4.718092918396,-74.1064300537109,69000
1,190000000,52,2,1,0,4,4.67249917984009,-74.110595703125,0
1,270000000,52,1,2,1,5,4.71743011474609,-74.0457077026367,271000
1,140000000,52,3,1,0,3,4.7274169921875,-74.0895690917969,66000
1,430000000,52,1,2,1,6,4.68370415,-74.05546183,343000
1,112000000,52,3,1,0,3,4.61234712600708,-74.1743774414063,41000
1,143000000,52,3,2,0,3,4.58789014816284,-74.1368637084961,65000
1,430000000,52,1,2,1,6,4.68370415,-74.05546183,343000
1,195000000,52,3,2,1,3,4.5809211730957,-74.0899810791016,106000
1,180000000,52,3,2,1,3,4.6090326,-74.14702,80000
-1,198000000,52,3,2,0,3,4.7523398399353,-74.0626220703125,90000
1,140000000,52,3,1,0,3,4.60070514678955,-74.1333618164063,67000
1,200000000,52,3,1,0,3,4.601402759552002,-74.11782836914062,0
1,130000000,52,3,1,0,3,4.75612926483154,-74.1013107299805,76000
1,190000000,52,2,1,1,4,4.73213055,-74.05056332,163000
1,135000000,52,3,2,0,2,4.66612768173218,-74.1522064208984,54800
1,165000000,51,3,2,0,3,4.729638576507568,-74.0279541015625,152000
1,134900000,51,2,2,0,3,4.59054183959961,-74.1562576293945,75000
1,134900000,51,2,2,0,3,4.59088373184204,-74.1567687988281,75000
1,180000000,51,2,2,0,3,4.67457342147827,-74.1351623535156,0
1,177000000,51,3,1,0,3,4.74520921707153,-74.0626068115234,89000
1,223874000,51,2,2,1,3,4.72122240066528,-74.0545883178711,0
1,129900000,51,3,1,0,3,4.75283943,-74.10365952,0
1,140000000,51,3,1,0,3,4.75262403488159,-74.0905380249023,100000
-1,214900000,51,2,2,0,3,4.73805058,-74.09813397,0
1,160000000,51,3,1,0,3,4.615420341491699,-74.14875030517578,150000
-1,212000000,51,4,2,0,3,4.667481899261475,-74.13388061523438,110000
1,155000000,51,3,2,0,2,4.56970882415771,-74.076301574707,63900
1,160000000,51,2,1,0,3,4.75487422943115,-74.0900802612305,76500
1,135000000,51,3,2,0,3,4.56799983978271,-74.1050033569336,80000
1,230000000,51,1,1,0,4,4.70690870285034,-74.0282363891602,330000
1,180000000,51,3,1,0,4,4.7427453994751,-74.0618362426758,75000
1,440000000,51,1,1,1,6,4.684670448303223,-74.05548858642578,289000
1,143000000,51,3,2,0,3,4.7173228263855,-74.1291427612305,80000
1,165000000,51,3,2,1,2,4.57864952087402,-74.0782241821289,90000
1,223874000,51,2,2,1,3,4.72122240066528,-74.0545883178711,0
1,125000000,50,3,2,0,3,4.72630500793457,-74.0979766845703,81000
1,148000000,50,3,1,1,3,4.67395305633545,-74.0869903564453,66000
1,188000000,50,3,2,0,3,4.67217493057251,-74.1361694335938,95000
1,150000000,50,3,2,0,3,4.71704483032227,-74.1230773925781,96000
1,150000000,50,3,1,1,3,4.73164892196655,-74.116584777832,82000
1,195000000,50,3,2,1,3,4.66822338104248,-74.0773239135742,20000
1,195000000,50,3,2,0,3,4.66822338104248,-74.0773239135742,20000
1,180000000,50,3,1,0,3,4.73310661315918,-74.11666107177734,92000
1,135000000,50,3,2,0,2,4.6808180809021,-74.1648178100586,0
1,118000000,50,3,2,0,3,4.62536191940308,-74.1811447143555,60
1,150000000,50,3,2,1,2,4.68007777,-74.1654096,92000
1,125000000,50,3,1,0,3,4.71246910095215,-74.1232299804688,90000
1,220000000,50,2,2,1,3,4.76646423339844,-74.0346755981445,151000
1,300000000,50,1,1,1,4,4.636758327484131,-74.06192779541016,240000
1,310000000,50,1,2,1,6,4.692432880401611,-74.04615783691406,230000
1,230000000,50,2,1,1,4,4.63161611557007,-74.1303939819336,135000
1,110000000,50,3,1,1,2,4.64951753616333,-74.15803527832031,52000
1,122000000,50,3,1,0,3,4.63948106765747,-74.1399612426758,65000
1,130000000,50,3,2,0,3,4.582466125488281,-74.15373229980469,70000
1,135000000,50,3,2,0,2,4.681558609008789,-74.16397094726562,0
1,130000000,50,3,1,0,3,4.75415515899658,-74.0898132324219,91800
1,310000000,50,1,2,1,4,4.63879537582397,-74.0631103515625,213000
1,255000000,50,1,2,0,5,4.70557022094727,-74.0579376220703,320000
1,135000000,50,3,2,0,3,4.7173228263855,-74.1272430419922,98000
1,183000000,50,2,1,0,3,4.71271467208862,-74.0564422607422,170000
1,125000000,50,3,2,0,2,4.62955093383789,-74.1776885986328,54000
1,175000000,50,2,2,0,3,4.74238586425781,-74.0870132446289,170000
1,125000000,50,3,1,0,3,4.64657831192017,-74.1682739257813,95000
1,140000000,50,2,1,0,3,4.71430015563965,-74.1128845214844,60000
1,150000000,50,3,2,0,3,4.719271183013916,-74.13011932373047,96000
-1,150000000,50,3,1,0,3,4.6775856,-74.13609,35000
1,196000000,49,1,1,0,4,4.63042974472046,-74.0653991699219,247950
1,147000000,49,3,2,0,3,4.630019187927246,-74.17610168457031,147000000
1,140000000,49,3,3,0,3,4.74644899368286,-74.0899963378906,84000
1,305000000,49,1,1,1,5,4.637277603149414,-74.0616683959961,220000
1,240000000,49,1,1,0,4,4.70543336868286,-74.0268249511719,180000
1,140000000,49,2,2,0,3,4.66787958145142,-74.1472473144531,55000
1,125000000,49,3,1,0,3,4.6053638458252,-74.1561050415039,0
-1,107000000,49,2,1,0,2,4.65053224563599,-74.1565856933594,91000
1,144000000,49,3,2,0,2,4.7178053855896,-74.13097381591797,77000
1,120000000,49,3,1,0,3,4.61209583282471,-74.1726684570313,48000
1,185000000,49,3,2,0,3,4.63645038,-74.1528403,60000
1,110000000,49,3,1,0,3,4.61263608932495,-74.1720352172852,46000
1,138000000,49,2,1,0,3,4.7547459602356,-74.0887069702148,0
1,100000000,49,2,2,0,2,4.64982891082764,-74.1677322387695,52000
1,215000000,49,2,1,0,3,4.6434197425842285,-74.06617736816406,170000
1,180000000,49,2,1,0,3,4.74393355,-74.03937819,102000
1,153000000,49,3,1,0,3,4.72554445266724,-74.1151123046875,90000
1,140000000,49,3,1,0,3,4.59580326080322,-74.1557159423828,80000
1,135000000,49,3,2,0,3,4.74828815460205,-74.0907669067383,84000
1,150000000,48,3,1,0,3,4.75558519363403,-74.0892562866211,80000
-1,100000000,48,2,1,0,2,4.6503705978393555,-74.17010498046875,35000
1,250000000,48,1,2,1,5,4.7177514,-74.04841544,280000
1,140000000,48,1,1,0,3,4.65541982650757,-74.0629577636719,40000
1,128000000,48,3,2,0,3,4.647705078125,-74.1540222167969,73000
1,120000000,48,3,2,0,2,4.5867772102356,-74.1671600341797,60000
1,240000000,48,2,1,1,4,4.63665437698364,-74.0670776367188,165000
1,250000000,48,1,2,1,5,4.72410249710083,-74.05027770996094,5000
1,242000000,48,2,1,0,3,4.69777011871338,-74.0770263671875,150000
1,123000000,48,2,1,0,3,4.618988513946533,-74.16429901123047,45000
1,160000000,48,3,1,0,3,4.64312410354614,-74.1291656494141,60000
1,185000000,48,3,1,0,3,4.71633005142212,-74.0629806518555,72000
1,124850500,48,3,2,0,2,4.65376091003418,-74.1611633300781,62000
1,100000000,48,2,1,0,2,4.58972883224487,-74.1708068847656,50000
1,210000000,48,2,2,1,3,4.66924810409546,-74.1401214599609,123000
1,180000000,48,2,1,1,2,4.651203632354736,-74.16896057128906,550000
1,270000000,47,1,1,1,5,4.68818291,-74.0429497,312000
1,270000000,47,1,0,0,5,4.71961061,-74.04867766,0
1,140000000,47,2,1,1,3,4.7486477,-74.09154,65000
1,146000000,47,3,1,0,3,4.73310659,-74.11665955,95000
1,130000000,47,2,1,0,3,4.66629695892334,-74.1423110961914,70000
1,160000000,47,2,1,0,3,4.57908201217651,-74.0885696411133,97000
1,155100100,47,2,1,1,3,4.63849973678589,-74.1497116088867,107000
1,130000000,47,2,1,0,3,4.66586923599243,-74.1429977416992,75000
1,130000000,47,2,1,0,3,4.6662540435791,-74.1423110961914,70000
1,116000039,47,3,1,0,2,4.6489033699035645,-74.16007232666016,116000
1,270000000,47,1,1,1,5,4.68832349777222,-74.0631790161133,230000
1,180000000,46,2,1,1,3,4.73236312,-74.05852968,150000
1,200000000,46,3,1,0,3,4.58472394943237,-74.1588287353516,102000
1,129900000,46,3,1,0,3,4.76030492782593,-74.0318756103516,98000
1,150000000,46,3,2,0,3,4.71867084503174,-74.1287231445313,90000
1,240000000,46,1,1,1,4,4.67449432,-74.06549386,200000
1,194000000,46,2,1,1,4,4.73259210586548,-74.0581283569336,152000
1,145000000,46,3,2,0,3,4.70232200622559,-74.1188278198242,58700
1,265000000,46,2,2,1,5,4.70624964,-74.05832062,330000
1,125000000,45,2,1,0,3,4.74900007247925,-74.1029968261719,45000
1,245000000,45,1,1,0,5,4.71715211868286,-74.0466461181641,30900
1,140000000,45,2,1,0,2,4.754347801208496,-74.08963012695312,70000
1,113000000,45,2,1,0,3,4.734976,-74.08285,67000
-1,96000000,45,3,1,1,3,4.63939189910889,-74.1865539550781,50000
1,340000000,45,1,2,1,6,4.68803977966309,-74.0441741943359,250000
1,100000000,45,3,1,0,2,4.59109210968018,-74.1708068847656,60000
1,315000000,45,1,1,0,4,4.64771175384521,-74.0566940307617,220000
1,260000000,45,1,1,1,4,4.69786214828491,-74.0403137207031,305000
1,260000000,45,1,1,1,4,4.69786214828491,-74.0403137207031,305000
1,130000000,45,3,2,0,2,4.70872020721436,-74.1355361938477,82000
1,110000000,45,2,1,0,3,4.65234994888306,-74.1626892089844,0
1,150000000,45,2,1,0,2,4.59502909,-74.16904045,40000
-1,300000000,45,4,2,0,3,4.71851384,-74.12214148,0
1,165000000,45,3,1,0,3,4.6481499671936,-74.1345825195313,65000
-1,160000000,45,2,1,0,3,4.641178607940674,-74.1279296875,60000
1,139000000,45,3,1,1,3,4.754348,-74.08963,78000
1,140000000,45,2,1,0,3,4.68814706802368,-74.0524291992188,70000
1,224990000,44,1,1,1,6,4.68725728988647,-74.0559387207031,220000
1,335000000,44,1,2,1,6,4.69544219970703,-74.0457611083984,300000
1,135000000,44,3,1,0,2,4.7558546,-74.08914,80000
-1,120000000,44,2,1,0,2,4.640668869018555,-74.15286254882812,50000
1,147000000,44,2,1,1,3,4.74032895,-74.04064657,103200
1,375000000,44,2,2,1,4,4.721631050109863,-74.04212188720703,410000
1,148000000,44,2,1,1,3,4.67395305633545,-74.0869903564453,0
1,130000000,44,2,1,0,2,4.60277605056763,-74.1992568969727,36000
1,98500000,44,2,1,0,2,4.58552742004395,-74.1688079833984,0
1,280000000,44,1,2,2,5,4.70688438415527,-74.0284194946289,0
1,135000000,44,3,1,0,3,4.58722639083862,-74.1600952148438,97000
1,168000000,44,2,1,0,3,4.62938261032104,-74.1340255737305,115000
1,224500000,44,1,1,1,6,4.68725728988647,-74.0559387207031,250000
1,150000000,43,3,1,0,2,4.64872598648071,-74.1588668823242,42000
1,320500000,43,1,1,1,6,4.69277693,-74.05143272,396000
1,115000000,43,3,1,0,2,4.59580135345459,-74.087776184082,87000
1,93000000,43,3,1,0,2,4.74051570892334,-74.1138153076172,56000
1,180000000,43,1,1,0,4,4.6509838104248,-74.0612335205078,306000
1,115000000,43,3,1,0,2,4.70679998397827,-74.1351013183594,58000
1,240000000,43,1,1,1,5,4.70373489,-74.05992117,170000
1,200000000,43,1,1,0,4,4.62663264,-74.06807605,180000
1,299000000,43,1,2,1,6,4.69279526,-74.05505808,240000
1,150000000,43,2,1,0,3,4.76022145,-74.02775812,117700
1,320000000,43,1,1,1,6,4.69277693,-74.05143272,396000
1,130000000,43,3,1,4,3,4.58850955963135,-74.157112121582,72000
-1,320000000,42,3,2,0,3,4.69334503,-74.1078555,0
1,134000000,42,3,1,0,3,4.64062213897705,-74.1477890014648,65000
1,260000000,42,1,1,2,5,4.7037787437439,-74.0597915649414,170000
1,122000000,42,2,1,1,2,4.64467223,-74.15711164,0
-1,95000000,42,2,2,0,2,4.6702805,-74.16000168,46000
1,302465000,42,1,1,1,4,4.65336139,-74.06224157,0
1,95000000,42,2,1,0,2,4.5349497795105,-74.1147384643555,46200
1,295000000,42,1,2,1,4,4.72579288482666,-74.04485321044922,315000
1,175000000,42,2,1,0,3,4.69131851196289,-74.099609375,105000
1,260000000,42,1,1,2,5,4.70373489,-74.05992117,170000
1,110000000,42,2,1,0,3,4.71327114105225,-74.10498046875,52000
1,255000000,42,1,1,0,5,4.68267011642456,-74.0496292114258,262000
-1,147000000,42,2,1,0,3,4.69816969,-74.101757,110000
1,132000000,42,3,2,0,3,4.70232248306274,-74.1188278198242,57000
1,120000000,41,2,1,0,3,4.6274151802063,-74.1481857299805,0
1,150000000,41,1,1,0,3,4.59453010559082,-74.1017990112305,96000
1,140000000,41,2,1,0,3,4.63956308364868,-74.1445846557617,100000
1,128000000,41,2,1,0,2,4.633063316345215,-74.14888763427734,43000
1,140000000,41,2,1,0,3,4.63930654525757,-74.1439819335938,100000
-1,128000000,41,3,1,0,2,4.63460111618042,-74.16732788085938,40000
1,140000000,41,2,1,0,3,4.63947772979736,-74.1439819335938,100000
1,118000000,41,2,1,0,2,4.65180730819702,-74.1644439697266,43000
1,135000000,41,2,1,0,3,4.70117977,-74.11265028,55000
-1,120000000,41,3,1,0,2,4.63460111618042,-74.16732788085938,40000
1,146000000,40,2,1,0,3,4.63246250152588,-74.1493911743164,89000
1,230000000,40,1,1,1,4,4.6369757652282715,-74.07576751708984,190000
1,103000000,40,2,1,0,3,4.75782537460327,-74.1001434326172,50000
1,135000000,40,2,1,0,2,4.6416116,-74.15297,52000
1,122000000,40,3,1,0,3,4.61225509643555,-74.1474304199219,61400
1,130000000,40,2,1,0,3,4.636450290679932,-74.15283966064453,80000
1,115000000,40,2,1,0,3,4.58694839477539,-74.1573257446289,70000
1,220000000,40,1,2,2,5,4.714761,-74.0485,232000
1,267389798,40,1,1,0,4,4.62550418,-74.11737068,0
1,160000000,40,1,1,1,4,4.723543167114258,-74.03713989257812,175000
1,355000000,40,1,1,0,3,4.60619783401489,-74.0703430175781,247000
1,87000000,40,1,1,0,2,4.65210962295532,-74.1700973510742,0
1,330000000,40,1,1,1,4,4.616618633270264,-74.07074737548828,280000
1,115000000,39,1,1,1,3,4.7525200843811,-74.0879898071289,74000
1,115000000,39,2,1,0,3,4.75759928,-74.09583567,0
1,270000000,39,1,1,1,3,4.60833692550659,-74.0690078735352,205000
1,180000000,39,1,1,1,5,4.74084859,-74.06657187,70000
1,440000000,39,1,1,1,3,4.61967182159424,-74.088752746582,0
1,128000000,38,2,1,0,3,4.73708295822144,-74.0852737426758,90000
1,239600250,38,1,1,0,4,4.62550418,-74.11737068,0
1,125000000,38,2,1,0,3,4.73621,-74.08526,80000
1,240000000,38,2,1,1,3,4.63795566,-74.07319216,251000
1,240000000,38,1,1,1,4,4.638476848602295,-74.0630111694336,0
1,132000000,38,2,1,0,3,4.736209869384766,-74.08525848388672,80000
1,114999990,37,2,1,0,3,4.76367521286011,-74.0299758911133,72000
1,160000000,37,2,1,1,3,4.748546600341797,-74.09246826171875,120000
1,165000000,37,1,1,1,4,4.732726573944092,-74.05378723144531,120000
1,115000001,37,2,1,0,3,4.76367521286011,-74.0299758911133,72000
1,201960000,37,1,1,0,4,4.64760494232178,-74.0711975097656,140000
1,250000000,37,1,1,1,6,4.680910110473633,-74.05252075195312,250000
-1,140000000,36,6,3,0,2,4.64683485031128,-74.1763381958008,0
-1,140000000,36,2,1,0,3,4.58962202072144,-74.1543121337891,0
1,189000000,36,1,1,0,4,4.64599883,-74.06960641,140000
1,200000000,35,1,1,0,4,4.63638210296631,-74.0771865844727,180000
1,240000000,34,1,1,1,5,4.721171855926514,-74.04301452636719,180000
-1,130000000,34,3,2,0,2,4.65201044082642,-74.1715774536133,45000
1,155000000,34,1,1,1,3,4.75253545,-74.05729666,143900
1,100000000,33,2,1,1,3,4.7593995,-74.1011411,0
1,180000000,33,1,1,1,3,4.727534,-74.05103,0
1,168000000,33,1,1,1,4,4.72378158569336,-74.0358581542969,241000
1,168000000,33,1,1,1,4,4.72502623,-74.03615589,241000
1,240000000,33,1,1,0,6,4.6964430809021,-74.03987121582031,195000
1,129900000,32,2,1,0,3,4.61813406,-74.12654376,0
1,198000000,32,1,2,1,5,4.70298102,-74.02946278,270000
-1,154900500,31,3,1,1,3,4.61528444290161,-74.1747894287109,0
